"","mod","ll","sig","regg"
"1165","2,1,1,0,0,0,24",178.425273780791,0.012324373392149,"5"
"511","1,1,2,1,0,3,24",178.388835727952,0.0123282960788966,"3"
"1271","2,1,1,1,0,3,12",178.295892500864,0.0123383074046747,"3"
"503","1,1,2,1,0,3,12",178.237449209977,0.0123446067527128,"3"
"215","1,1,1,2,0,3,12",178.215223614117,0.0123470031970016,"3"
"1352","2,1,1,2,0,0,12",178.20619610711,0.0123479767083729,"2,5"
"1264","2,1,1,1,0,0,24",178.201845047825,0.0123484459467968,"2,5"
"1159","2,1,1,0,0,0,12",178.125831285294,0.0123566465012147,"3"
"1167","2,1,1,0,0,0,24",178.125831285294,0.0123566465012147,"3"
"401","1,1,2,0,0,3,12",178.104130067051,0.0123589886819636,"0"
"1256","2,1,1,1,0,0,12",178.088213281193,0.0123607068396033,"2,5"
"1177","2,1,1,0,0,3,24",178.07624049207,0.0123619994149232,"0"
"118","1,1,1,1,0,3,12",178.065707072462,0.0123631367085191,"2"
"870","1,1,3,1,0,0,12",178.042263382356,0.012365668299957,"2"
"391","1,1,2,0,0,0,12",178.021757020257,0.012367883125984,"3"
"399","1,1,2,0,0,0,24",178.021757020257,0.012367883125984,"3"
"389","1,1,2,0,0,0,12",178.001037196375,0.0123701214102451,"5"
"397","1,1,2,0,0,0,24",178.001037196375,0.0123701214102451,"5"
"127","1,1,1,1,0,3,24",177.999005374334,0.0123703409221083,"3"
"584","1,1,2,2,0,0,12",177.978816299703,0.0123725222998851,"2,5"
"496","1,1,2,1,0,0,24",177.978114982643,0.0123725980823089,"2,5"
"2497","3,1,1,2,0,0,12",177.904781090482,0.0123805249067188,"0"
"2409","3,1,1,1,0,0,24",177.891408561273,0.0123819709206855,"0"
"17","1,1,1,0,0,3,12",177.853293213333,0.0123860933808599,"0"
"488","1,1,2,1,0,0,12",177.778166399816,0.0123942229273027,"2,5"
"5","1,1,1,0,0,0,12",177.772571548799,0.0123948285650753,"5"
"13","1,1,1,0,0,0,24",177.772571548799,0.0123948285650753,"5"
"869","1,1,3,1,0,0,12",177.737600478889,0.0123986148237448,"5"
"119","1,1,1,1,0,3,12",177.725457020073,0.01239992984604,"3"
"7","1,1,1,0,0,0,12",177.71104904073,0.0124014902755087,"3"
"15","1,1,1,0,0,0,24",177.71104904073,0.0124014902755087,"3"
"1269","2,1,1,1,0,3,12",177.707701779126,0.0124018528225741,"5"
"200","1,1,1,2,0,0,12",177.672083282512,0.0124057113733785,"2,5"
"112","1,1,1,1,0,0,24",177.671954433732,0.0124057253337424,"2,5"
"409","1,1,2,0,0,3,24",177.664240004017,0.0124065611968011,"0"
"1729","2,1,2,2,0,0,12",177.542596109307,0.0124197488333045,"0"
"1254","2,1,1,1,0,0,12",177.527972753746,0.0124213351215259,"2"
"501","1,1,2,1,0,3,12",177.523427407165,0.0124218282254018,"5"
"1350","2,1,1,2,0,0,12",177.516886671251,0.0124225378342983,"2"
"1361","2,1,1,2,0,3,12",177.484979207504,0.0124260000780427,"0"
"104","1,1,1,1,0,0,12",177.452724208939,0.0124295010131813,"2,5"
"1262","2,1,1,1,0,0,24",177.419742372302,0.0124330818587751,"2"
"1273","2,1,1,1,0,3,24",177.417720224576,0.0124333014373796,"0"
"1641","2,1,2,1,0,0,24",177.379571910032,0.0124374445685273,"0"
"25","1,1,1,0,0,3,24",177.35091310752,0.0124405579910536,"0"
"486","1,1,2,1,0,0,12",177.307154442752,0.0124453133294261,"2"
"117","1,1,1,1,0,3,12",177.247541782589,0.0124517944769946,"5"
"582","1,1,2,2,0,0,12",177.23884788477,0.0124527399681631,"2"
"505","1,1,2,1,0,3,24",177.177845073625,0.0124593762523774,"0"
"494","1,1,2,1,0,0,24",177.164023939202,0.0124608802969853,"2"
"1351","2,1,1,2,0,0,12",177.149847483722,0.0124624231969938,"3"
"881","1,1,3,1,0,3,12",177.003975608838,0.012478310319557,"0"
"593","1,1,2,2,0,3,12",176.984634639639,0.0124804182933569,"0"
"102","1,1,1,1,0,0,12",176.89834537097,0.0124898273070223,"2"
"1153","2,1,1,0,0,0,12",176.89747862881,0.0124899218528814,"0"
"1161","2,1,1,0,0,0,24",176.89747862881,0.0124899218528814,"0"
"198","1,1,1,2,0,0,12",176.883828098442,0.0124914109727154,"2"
"583","1,1,2,2,0,0,12",176.870720782125,0.01249284100107,"3"
"110","1,1,1,1,0,0,24",176.816888890069,0.0124987158603123,"2"
"1349","2,1,1,2,0,0,12",176.802005553644,0.0125003406173749,"5"
"1261","2,1,1,1,0,0,24",176.801349841861,0.0125004122037863,"5"
"121","1,1,1,1,0,3,24",176.786194996675,0.0125020668269235,"0"
"385","1,1,2,0,0,0,12",176.67015142799,0.0125147438563572,"0"
"393","1,1,2,0,0,0,24",176.67015142799,0.0125147438563572,"0"
"581","1,1,2,2,0,0,12",176.606489978975,0.0125217039284233,"5"
"493","1,1,2,1,0,0,24",176.606318185251,0.0125217227157749,"5"
"1263","2,1,1,1,0,0,24",176.556452143245,0.0125271772549819,"3"
"209","1,1,1,2,0,3,12",176.544356816095,0.0125285006463396,"0"
"199","1,1,1,2,0,0,12",176.506506368067,0.0125326428974425,"3"
"1110","1,1,3,3,1,3,12",176.437961297438,0.0115158216703725,"2"
"1","1,1,1,0,0,0,12",176.403216528283,0.012543953628717,"0"
"9","1,1,1,0,0,0,24",176.403216528283,0.012543953628717,"0"
"2259","2,1,3,3,1,3,12",176.387831154065,0.0115211435429463,"2,3"
"197","1,1,1,2,0,0,12",176.362290119755,0.0125484380892562,"5"
"109","1,1,1,1,0,0,24",176.361995540338,0.0125484703732416,"5"
"1265","2,1,1,1,0,3,12",176.352506811779,0.0125495103205169,"0"
"495","1,1,2,1,0,0,24",176.335436260659,0.0125513814386616,"3"
"871","1,1,3,1,0,0,12",176.255194844165,0.0125601805094853,"3"
"1253","2,1,1,1,0,0,12",176.199473013437,0.0125662944534025,"5"
"497","1,1,2,1,0,3,12",176.193567337784,0.0125669426138663,"0"
"487","1,1,2,1,0,0,12",176.03948332637,0.0125838654820623,"3"
"111","1,1,1,1,0,0,24",176.015069202732,0.0125865489475976,"3"
"485","1,1,2,1,0,0,12",175.982769892518,0.0125900999885965,"5"
"1255","2,1,1,1,0,0,12",175.920069412788,0.01259699624614,"3"
"113","1,1,1,1,0,3,12",175.840589426209,0.0126057434659375,"0"
"101","1,1,1,1,0,0,12",175.764605578092,0.0126141115950474,"5"
"1105","1,1,3,3,1,3,12",175.756711154688,0.0115883547199339,"0"
"1111","1,1,3,3,1,3,12",175.681628903447,0.0115963766635156,"3"
"103","1,1,1,1,0,0,12",175.601220831306,0.0126321240366022,"3"
"2261","2,1,3,3,1,3,12",175.420212934515,0.0116243502390272,"5"
"1875","2,1,2,3,1,3,12",175.402810987934,0.0116262147786103,"2,3"
"865","1,1,3,1,0,0,12",175.330334206536,0.0126620447738055,"0"
"2262","2,1,3,3,1,3,12",175.157074217731,0.0116525763108282,"2"
"2260","2,1,3,3,1,3,12",175.147427623945,0.0116536123722788,"3,5"
"1345","2,1,1,2,0,0,12",174.996071859217,0.0126990633655815,"0"
"1878","2,1,2,3,1,3,12",174.859606634255,0.0116845672756187,"2"
"577","1,1,2,2,0,0,12",174.771179111629,0.0127240304729504,"0"
"1257","2,1,1,1,0,0,24",174.769949572899,0.012724167108516,"0"
"1106","1,1,3,3,1,3,12",174.7513412442,0.0116962323962926,"2,3,5"
"489","1,1,2,1,0,0,24",174.57591348251,0.0127457482509446,"0"
"1249","2,1,1,1,0,0,12",174.547260561861,0.0127489381951539,"0"
"481","1,1,2,1,0,0,12",174.50746772371,0.0127533696763738,"0"
"193","1,1,1,2,0,0,12",174.479793340364,0.0127564525086656,"0"
"1112","1,1,3,3,1,3,12",174.349719098725,0.011739607241681,"2,5"
"105","1,1,1,1,0,0,24",174.299846211466,0.0127765161919155,"0"
"97","1,1,1,1,0,0,12",174.201878851297,0.012787452586605,"0"
"1108","1,1,3,3,1,3,12",173.922031876099,0.011785973958068,"3,5"
"2258","2,1,3,3,1,3,12",173.709403802575,0.0118090936454579,"2,3,5"
"1109","1,1,3,3,1,3,12",173.676659604018,0.0118126580478626,"5"
"1874","2,1,2,3,1,3,12",173.309214133171,0.0118527305434514,"2,3,5"
"2264","2,1,3,3,1,3,12",173.230573711316,0.0118613244752897,"2,5"
"1873","2,1,2,3,1,3,12",172.990190184575,0.0118876325661417,"0"
"1880","2,1,2,3,1,3,12",172.747546835241,0.0119142471532779,"2,5"
"1876","2,1,2,3,1,3,12",172.082141935113,0.0119875389308558,"3,5"
"2168","2,1,3,2,1,3,12",171.808824667458,0.0120177742448507,"2,5"
"1877","2,1,2,3,1,3,12",171.779152082367,0.0120210613157687,"5"
"1879","2,1,2,3,1,3,12",171.672534028463,0.0120328796760032,"3"
"1107","1,1,3,3,1,3,12",171.667315084621,0.0120334584818434,"2,3"
"2166","2,1,3,2,1,3,12",171.341859922178,0.0120696080742843,"2"
"2163","2,1,3,2,1,3,12",171.272361346123,0.0120773416160454,"2,3"
"2162","2,1,3,2,1,3,12",170.717863136705,0.012139221855017,"2,3,5"
"3218","3,1,3,1,1,3,12",169.851699060106,0.0122365180676129,"2,3,5"
"3219","3,1,3,1,1,3,12",169.085798921672,0.0123232010823068,"2,3"
"3224","3,1,3,1,1,3,12",168.585528343939,0.0123801519523547,"2,5"
"2256","2,1,3,3,1,0,24",168.447273085188,0.0113190843588191,"2,5"
"2252","2,1,3,3,1,0,24",168.153967175145,0.0113515205435257,"3,5"
"2250","2,1,3,3,1,0,24",167.968704837472,0.0113720562596856,"2,3,5"
"3220","3,1,3,1,1,3,12",167.657777894404,0.0124864647369188,"3,5"
"2834","3,1,2,1,1,3,12",167.575032778788,0.0124959908939666,"2,3,5"
"2450","3,1,1,1,1,3,12",167.559862465868,0.0124977381874715,"2,3,5"
"3222","3,1,3,1,1,3,12",167.531269039234,0.0125010321990054,"2"
"2154","2,1,3,2,1,0,24",167.500510509423,0.0114241197804959,"2,3,5"
"2253","2,1,3,3,1,0,24",167.150738756823,0.0114631701206558,"5"
"2840","3,1,2,1,1,3,12",166.987631157556,0.0125638256446996,"2,5"
"2456","3,1,1,1,1,3,12",166.986159198375,0.0125639960922936,"2,5"
"2251","2,1,3,3,1,0,24",166.897155392784,0.0114915649302455,"2,3"
"2160","2,1,3,2,1,0,24",166.87554362321,0.0114939881423171,"2,5"
"2270","2,1,3,3,1,3,24",166.837723886297,0.0114982298965972,"2"
"2266","2,1,3,3,1,3,24",166.644525439407,0.0115199229212709,"2,3,5"
"2835","3,1,2,1,1,3,12",166.565654031577,0.0126127838932869,"2,3"
"2451","3,1,1,1,1,3,12",166.552911485091,0.0126142652612417,"2,3"
"3221","3,1,3,1,1,3,12",166.356305546397,0.0126371434896398,"5"
"3314","3,1,3,2,1,3,12",166.124773841549,0.0126641390973321,"2,3,5"
"2838","3,1,2,1,1,3,12",165.79774503073,0.0127023675407432,"2"
"2454","3,1,1,1,1,3,12",165.796962285427,0.0127024591790326,"2"
"2254","2,1,3,3,1,0,24",165.793057029969,0.0116160176002697,"2"
"914","1,1,3,1,1,3,12",165.725589560981,0.0127108177723401,"2,3,5"
"2272","2,1,3,3,1,3,24",165.524939476785,0.0116464423333531,"2,5"
"2267","2,1,3,3,1,3,24",165.518314545553,0.0116471951077245,"2,3"
"2255","2,1,3,3,1,0,24",165.515929330233,0.0116474661456899,"3"
"2930","3,1,2,2,1,3,12",165.432279423457,0.0127452256573729,"2,3,5"
"3223","3,1,3,1,1,3,12",165.369580991911,0.0127525928148917,"3"
"1682","2,1,2,1,1,3,12",165.344355510371,0.0127555580470842,"2,3,5"
"2836","3,1,2,1,1,3,12",165.339118649405,0.0127561737217028,"3,5"
"3411","3,1,3,3,1,3,12",165.250469630489,0.012766600305812,"2,3"
"2265","2,1,3,3,1,3,24",165.202976962618,0.0116830824615556,"0"
"2452","3,1,1,1,1,3,12",165.168499235701,0.0127762489571416,"3,5"
"2837","3,1,2,1,1,3,12",164.857371694015,0.0128129378757481,"5"
"3315","3,1,3,2,1,3,12",164.838893132524,0.0128151202243488,"2,3"
"2453","3,1,1,1,1,3,12",164.799085880128,0.0128198227894882,"5"
"3320","3,1,3,2,1,3,12",164.753305424849,0.0128252331227505,"2,5"
"1684","2,1,2,1,1,3,12",164.722108186312,0.0128289213198477,"3,5"
"3414","3,1,3,3,1,3,12",164.664304861255,0.0128357577426644,"2"
"3412","3,1,3,3,1,3,12",164.518587999118,0.0128530079074574,"3,5"
"916","1,1,3,1,1,3,12",164.380279690092,0.0128694024816659,"3,5"
"3413","3,1,3,3,1,3,12",164.27977131005,0.0128813295054993,"5"
"3026","3,1,2,3,1,3,12",164.185575275994,0.0128925174963631,"2,3,5"
"1688","2,1,2,1,1,3,12",164.163908508916,0.0128950923080372,"2,5"
"2931","3,1,2,2,1,3,12",164.082991124632,0.0129047128271608,"2,3"
"3316","3,1,3,2,1,3,12",164.062578214704,0.012907140914921,"3,5"
"2268","2,1,3,3,1,3,24",163.997405556254,0.0118213063268716,"3,5"
"2249","2,1,3,3,1,0,24",163.916508514904,0.0118306398506209,"0"
"2157","2,1,3,2,1,0,24",163.875789035528,0.0118353406622927,"5"
"3122","3,1,3,0,1,3,12",163.845707337034,0.0129329656371387,"2,3,5"
"917","1,1,3,1,1,3,12",163.838927754288,0.0129337737740058,"5"
"2936","3,1,2,2,1,3,12",163.805347673739,0.0129377773166907,"2,5"
"3032","3,1,2,3,1,3,12",163.787586463362,0.0129398953756203,"2,5"
"2156","2,1,3,2,1,0,24",163.782185359348,0.0118461537099835,"3,5"
"1778","2,1,2,2,1,3,12",163.720397102992,0.0129479109751341,"2,3,5"
"2932","3,1,2,2,1,3,12",163.697391898029,0.0129506566057942,"3,5"
"1685","2,1,2,1,1,3,12",163.349924599102,0.0129921970924159,"5"
"2269","2,1,3,3,1,3,24",163.309445333457,0.0119009155159396,"5"
"2155","2,1,3,2,1,0,24",163.302154625003,0.0119017620446344,"2,3"
"3217","3,1,3,1,1,3,12",163.281221945548,0.0130004264110697,"0"
"2546","3,1,1,2,1,3,12",163.238913462051,0.0130054967850717,"2,3,5"
"3318","3,1,3,2,1,3,12",163.232768650481,0.0130062333619395,"2"
"2642","3,1,1,3,1,3,12",163.210265359983,0.013008931181308,"2,3,5"
"1970","2,1,3,0,1,3,12",163.209488825336,0.0130090242865792,"2,3,5"
"3027","3,1,2,3,1,3,12",163.130404408326,0.0130185098730958,"2,3"
"2648","3,1,1,3,1,3,12",163.11852868598,0.013019934874662,"2,5"
"3028","3,1,2,3,1,3,12",163.019009089807,0.0130318826450645,"3,5"
"1683","2,1,2,1,1,3,12",162.905195019346,0.0130455599704984,"2,3"
"1784","2,1,2,2,1,3,12",162.891176054071,0.0130472456577588,"2,5"
"3128","3,1,3,0,1,3,12",162.863639900683,0.0130505573310415,"2,5"
"3317","3,1,3,2,1,3,12",162.71951899462,0.0130679039474053,"5"
"2552","3,1,1,2,1,3,12",162.68371545852,0.0130722168909611,"2,5"
"3029","3,1,2,3,1,3,12",162.616912755476,0.0130802678431102,"5"
"3030","3,1,2,3,1,3,12",162.547151120143,0.0130886806937184,"2"
"3415","3,1,3,3,1,3,12",162.539635485552,0.0130895873586808,"3"
"2158","2,1,3,2,1,0,24",162.382771185553,0.0120089962290114,"2"
"1976","2,1,3,0,1,3,12",162.278522891364,0.0131211262717151,"2,5"
"2170","2,1,3,2,1,3,24",162.235525558255,0.0120262600620906,"2,3,5"
"2643","3,1,1,3,1,3,12",162.227392326803,0.0131273110523344,"2,3"
"2839","3,1,2,1,1,3,12",162.188897394636,0.0131319693436108,"3"
"2934","3,1,2,2,1,3,12",162.136786719715,0.0131382779163701,"2"
"1779","2,1,2,2,1,3,12",162.13496793346,0.0131384981552601,"2,3"
"2933","3,1,2,2,1,3,12",162.090765834752,0.0131438517728165,"5"
"3409","3,1,3,3,1,3,12",162.077820815369,0.0131454200453181,"0"
"2646","3,1,1,3,1,3,12",161.994127363011,0.0131555639164656,"2"
"2547","3,1,1,2,1,3,12",161.989444940547,0.0131561316698042,"2,3"
"1298","2,1,1,1,1,3,12",161.879176932075,0.0131695089772514,"2,3,5"
"2455","3,1,1,1,1,3,12",161.818428587604,0.0131768845521264,"3"
"3124","3,1,3,0,1,3,12",161.682204285611,0.0131934388305792,"3,5"
"1304","2,1,1,1,1,3,12",161.588510437037,0.0132048367839633,"2,5"
"1972","2,1,3,0,1,3,12",161.545891829662,0.0132100246392323,"3,5"
"2833","3,1,2,1,1,3,12",161.468670673853,0.0132194297679447,"0"
"1686","2,1,2,1,1,3,12",161.270019140487,0.0132436552561896,"2"
"3031","3,1,2,3,1,3,12",161.268632892132,0.0132438244646006,"3"
"2449","3,1,1,1,1,3,12",161.249196833208,0.0132461970987878,"0"
"1782","2,1,2,2,1,3,12",161.214399026981,0.0132504460621356,"2"
"1687","2,1,2,1,1,3,12",161.167113848127,0.0132562219723614,"3"
"2550","3,1,1,2,1,3,12",161.164900084857,0.0132564924464322,"2"
"2644","3,1,1,3,1,3,12",161.140780765733,0.0132594396640627,"3,5"
"2645","3,1,1,3,1,3,12",161.138418222296,0.0132597283861199,"5"
"2153","2,1,3,2,1,0,24",161.074155513657,0.0121632977562381,"0"
"1490","2,1,1,3,1,3,12",160.933388600579,0.0132848086384945,"2,3,5"
"1496","2,1,1,3,1,3,12",160.912420227104,0.0132873762675057,"2,5"
"3125","3,1,3,0,1,3,12",160.875425819075,0.0132919075341442,"5"
"530","1,1,2,1,1,3,12",160.810624547377,0.0132998484537455,"2,3,5"
"1973","2,1,3,0,1,3,12",160.808734298509,0.0133000801610494,"5"
"2263","2,1,3,3,1,3,12",160.634022157799,0.013321513869239,"3"
"2257","2,1,3,3,1,3,12",160.630992550635,0.0133218858463573,"0"
"3025","3,1,2,3,1,3,12",160.590300092974,0.0133268830993034,"0"
"536","1,1,2,1,1,3,12",160.556830330039,0.013330994771403,"2,5"
"2271","2,1,3,3,1,3,24",160.521350069409,0.0122290743582801,"3"
"920","1,1,3,1,1,3,12",160.487735713688,0.0133394868757119,"2,5"
"1300","2,1,1,1,1,3,12",160.399422979433,0.0133503488676068,"3,5"
"3319","3,1,3,2,1,3,12",160.384127947293,0.0133522309727506,"3"
"2548","3,1,1,2,1,3,12",160.329202133632,0.0133589919664026,"3,5"
"146","1,1,1,1,1,3,12",160.307311667387,0.0133616874877374,"2,3,5"
"1010","1,1,3,2,1,3,12",160.26789668196,0.0133665422931554,"2,3,5"
"1971","2,1,3,0,1,3,12",160.249102952696,0.0133688577672072,"2,3"
"1301","2,1,1,1,1,3,12",160.191461179247,0.0133759620013352,"5"
"2935","3,1,2,2,1,3,12",160.150913067108,0.0133809617374256,"3"
"1491","2,1,1,3,1,3,12",160.118027467971,0.0133850180290126,"2,3"
"3123","3,1,3,0,1,3,12",160.087937626858,0.013388730553601,"2,3"
"152","1,1,1,1,1,3,12",160.073618919966,0.0133904975762638,"2,5"
"1016","1,1,3,2,1,3,12",160.069440110209,0.013391013312849,"2,5"
"722","1,1,2,3,1,3,12",160.044411199583,0.0133941027242427,"2,3,5"
"728","1,1,2,3,1,3,12",160.038457534732,0.013394837712137,"2,5"
"2549","3,1,1,2,1,3,12",160.032531844912,0.0133955692865239,"5"
"1494","2,1,1,3,1,3,12",160.003252256011,0.0133991846753532,"2"
"338","1,1,1,3,1,3,12",159.925062730535,0.0134088441544428,"2,3,5"
"2164","2,1,3,2,1,3,12",159.918690303352,0.0134096317064452,"3,5"
"344","1,1,1,3,1,3,12",159.917772232135,0.0134097451723344,"2,5"
"2738","3,1,2,0,1,3,12",159.86192019146,0.0134166498215109,"2,3,5"
"2165","2,1,3,2,1,3,12",159.760235885876,0.0134292295653055,"5"
"915","1,1,3,1,1,3,12",159.693762145544,0.0134374596540929,"2,3"
"531","1,1,2,1,1,3,12",159.678015784825,0.0134394099438761,"2,3"
"723","1,1,2,3,1,3,12",159.560040753561,0.013454030931044,"2,3"
"1299","2,1,1,1,1,3,12",159.530434780193,0.0134577025810934,"2,3"
"726","1,1,2,3,1,3,12",159.485315367163,0.0134633000917904,"2"
"339","1,1,1,3,1,3,12",159.439332945894,0.013469007062642,"2,3"
"918","1,1,3,1,1,3,12",159.372561791302,0.0134772984722078,"2"
"1974","2,1,3,0,1,3,12",159.363904627324,0.013478373862417,"2"
"342","1,1,1,3,1,3,12",159.361028049277,0.0134787312090375,"2"
"2176","2,1,3,2,1,3,24",159.325431919415,0.0123725926329882,"2,5"
"1011","1,1,3,2,1,3,12",159.292435663441,0.0134872549936848,"2,3"
"534","1,1,2,1,1,3,12",159.272019675429,0.0134897930724327,"2"
"2159","2,1,3,2,1,0,24",159.261693872249,0.0123802887318618,"3"
"3322","3,1,3,2,1,3,24",159.244804091727,0.0123823289034524,"2,3,5"
"2647","3,1,1,3,1,3,12",159.208849120515,0.0134976493473876,"3"
"2641","3,1,1,3,1,3,12",159.155807759866,0.0135042494276761,"0"
"3126","3,1,3,0,1,3,12",159.088458534275,0.0135126345251586,"2"
"532","1,1,2,1,1,3,12",159.08365542454,0.0135132327196565,"3,5"
"147","1,1,1,1,1,3,12",159.060090035762,0.0135161680115189,"2,3"
"1780","2,1,2,2,1,3,12",159.045647250637,0.0135179673120117,"3,5"
"626","1,1,2,2,1,3,12",159.031888119975,0.0135196816647517,"2,3,5"
"1302","2,1,1,1,1,3,12",158.972552880266,0.0135270771757156,"2"
"1014","1,1,3,2,1,3,12",158.971045645131,0.013527265089334,"2"
"242","1,1,1,2,1,3,12",158.969903763323,0.013527407454488,"2,3,5"
"2173","2,1,3,2,1,3,24",158.954213546508,0.0124174829816484,"5"
"533","1,1,2,1,1,3,12",158.912605841457,0.0135345530492458,"5"
"1681","2,1,2,1,1,3,12",158.788736950515,0.0135500135785796,"0"
"632","1,1,2,2,1,3,12",158.686242403473,0.0135628196493357,"2,5"
"150","1,1,1,1,1,3,12",158.666357737917,0.0135653055188962,"2"
"148","1,1,1,1,1,3,12",158.654395131685,0.0135668012364493,"3,5"
"1394","2,1,1,2,1,3,12",158.630713406998,0.0135697627140248,"2,3,5"
"248","1,1,1,2,1,3,12",158.625642622556,0.0135703969163251,"2,5"
"3324","3,1,3,2,1,3,24",158.585997378046,0.0124621711820232,"3,5"
"1492","2,1,1,3,1,3,12",158.583481495927,0.0135756711504212,"3,5"
"1493","2,1,1,3,1,3,12",158.578874321924,0.0135762476186896,"5"
"2744","3,1,2,0,1,3,12",158.569502679707,0.0135774203120564,"2,5"
"3313","3,1,3,2,1,3,12",158.510275032237,0.0135848339359234,"0"
"149","1,1,1,1,1,3,12",158.490167026214,0.0135873518090711,"5"
"3328","3,1,3,2,1,3,24",158.424698203135,0.0124817977223791,"2,5"
"1400","2,1,1,2,1,3,12",158.137888466509,0.0136315390129058,"2,5"
"2929","3,1,2,2,1,3,12",158.076172408076,0.0136392949960386,"0"
"2740","3,1,2,0,1,3,12",158.070080434189,0.0136400608260999,"3,5"
"2938","3,1,2,2,1,3,24",158.031399931261,0.0125297830854982,"2,3,5"
"2354","3,1,1,0,1,3,12",158.030223907296,0.013645072303658,"2,3,5"
"1858","2,1,2,3,1,0,12",158.022467656539,0.0136460477726472,"2,3,5"
"1586","2,1,2,0,1,3,12",157.942588412312,0.0136560978862994,"2,3,5"
"627","1,1,2,2,1,3,12",157.928869579292,0.0136578246841904,"2,3"
"2554","3,1,1,2,1,3,24",157.928799224405,0.0125423314584728,"2,3,5"
"724","1,1,2,3,1,3,12",157.925181342982,0.0136582889619886,"3,5"
"725","1,1,2,3,1,3,12",157.913813179844,0.0136597200937087,"5"
"1592","2,1,2,0,1,3,12",157.902348724059,0.0136611634995228,"2,5"
"243","1,1,1,2,1,3,12",157.852965032978,0.013667382782767,"2,3"
"340","1,1,1,3,1,3,12",157.82095565475,0.0136714154921124,"3,5"
"341","1,1,1,3,1,3,12",157.812460151067,0.013672486000019,"5"
"1395","2,1,1,2,1,3,12",157.610154437037,0.0136980030725118,"2,3"
"1781","2,1,2,2,1,3,12",157.595873670171,0.0136998061219366,"5"
"3325","3,1,3,2,1,3,24",157.560639659512,0.0125874620140057,"5"
"2360","3,1,1,0,1,3,12",157.550627296207,0.0137055203690934,"2,5"
"922","1,1,3,1,1,3,24",157.42318377506,0.0126043535397078,"2,3,5"
"2940","3,1,2,2,1,3,24",157.378883431774,0.0126098022994247,"3,5"
"630","1,1,2,2,1,3,12",157.36197415685,0.0137293714159101,"2"
"2739","3,1,2,0,1,3,12",157.317192162629,0.0137350392088153,"2,3"
"1012","1,1,3,2,1,3,12",157.289682677714,0.0137385220821602,"3,5"
"246","1,1,1,2,1,3,12",157.284071618651,0.0137392325858668,"2"
"2248","2,1,3,3,1,0,12",157.230289217923,0.0137460446787963,"2,5"
"1090","1,1,3,3,1,0,12",157.214046484724,0.0137481026516018,"2,3,5"
"1013","1,1,3,2,1,3,12",157.189543737669,0.0137512077605619,"5"
"924","1,1,3,1,1,3,24",157.188530458284,0.0126332417487588,"3,5"
"3323","3,1,3,2,1,3,24",157.027895384626,0.0126530557264474,"2,3"
"1864","2,1,2,3,1,0,12",157.019702192598,0.0137727502056905,"2,5"
"1495","2,1,1,3,1,3,12",157.007539385623,0.0137742942120667,"3"
"1489","2,1,1,3,1,3,12",156.989270234122,0.013776613713033,"0"
"2556","3,1,1,2,1,3,24",156.89660279166,0.0126692734523169,"3,5"
"2944","3,1,2,2,1,3,24",156.861357979453,0.0126736305541885,"2,5"
"2560","3,1,1,2,1,3,24",156.852758127789,0.0126746939289708,"2,5"
"1398","2,1,1,2,1,3,12",156.850544011506,0.0137942395185724,"2"
"3394","3,1,3,3,1,0,12",156.79805556962,0.0138009142955266,"2,3,5"
"2741","3,1,2,0,1,3,12",156.796427089128,0.0138011214355116,"5"
